"Census Profile, 2021 Census of Population"
,,,"Kingston [Census metropolitan area], Ontario",,,,,,,,,,,,
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,    25,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,   140,"",    90,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bengali",,    95,"",    55,"",    40,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Cameroonian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guatemalan",,    60,"",    30,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indonesian",,   115,"",    40,"",    75,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Laotian",,    35,"",    25,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ilocano",,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Northern Irish",,   195,"",    95,"",    95,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,   200,"",    80,"",   120,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  British Columbian",,    50,"",    15,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ecuadorian",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Franco Ontarian",,   170,"",    90,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Argentinian",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Estonian",,   255,"",    90,"",   170,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Kurdish",,   125,"",    55,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Fijian",,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jatt",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North American, n.o.s.",151,   120,"",    55,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Coptic",,    90,"",    45,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Thai",,    95,"",    50,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Dominican",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nepali",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Assyrian",,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igbo",,    35,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Byelorussian",,    45,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Dene, n.o.s.",152,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",153,    75,"",    20,"",    50,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Abenaki",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Moldovan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,   145,"",    75,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  New Zealander",,    95,"",    45,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sudanese",,    20,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Breton",,    30,"",     0,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,   135,"",    30,"",   100,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Malaysian",,    85,"",    50,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Plains Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North African, n.o.s.",155,    35,"",    25,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Huron (Wendat)",,    75,"",    45,"",    40,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,   115,"",    35,"",    80,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Buddhist",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,    70,"",    40,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ivorian",,    30,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,   100,"",    35,"",    65,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Burundian",,    65,"",    40,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nicaraguan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mauritian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kenyan",,    85,"",    35,"",    45,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jordanian",,    60,"",    40,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Manitoban",,    40,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,    60,"",    30,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Grenadian",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malayali",,    35,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Chaldean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sinhalese",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mayan",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Honduran",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cherokee",,    60,"",    20,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,    25,"",     0,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Flemish",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,   200,"",    70,"",   125,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Senegalese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,    60,"",    40,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sicilian",,    45,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malay",,    20,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Goan",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    65,"",    40,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Zimbabwean",,    90,"",    45,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Burmese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mongolian",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azorean",,   110,"",    70,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ugandan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Oromo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tanzanian",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Yemeni",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central African",,    15,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,    20,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igorot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Fulani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  St. Lucian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Prince Edward Islander",,    85,"",    50,"",    40,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Roma",,    30,"",    25,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Costa Rican",,    35,"",     0,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Nova Scotian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malagasy",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,    40,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Singaporean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Karen",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tajik",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Amhara",,    30,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Paraguayan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161,168075,"", 81520,"", 86555,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,   520,"",   185,"",   335,"",    0.3,"",    0.2,"",    0.4,"",
"Religion","  Christian",, 87945,"", 40035,"", 47910,"",   52.3,"",   49.1,"",   55.4,"",
"Religion","    Christian, n.o.s.",162,  8540,"",  3930,"",  4610,"",    5.1,"",    4.8,"",    5.3,"",
"Religion","    Anabaptist",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    Anglican",, 11880,"",  5225,"",  6660,"",    7.1,"",    6.4,"",    7.7,"",
"Religion","    Baptist",,  1620,"",   690,"",   935,"",    1.0,"",    0.8,"",    1.1,"",
"Religion","    Catholic",, 39150,"", 18255,"", 20895,"",   23.3,"",   22.4,"",   24.1,"",
"Religion","    Christian Orthodox",,  1325,"",   630,"",   690,"",    0.8,"",    0.8,"",    0.8,"",
"Religion","    Jehovah's Witness",,   355,"",   125,"",   230,"",    0.2,"",    0.2,"",    0.3,"",
"Religion","    Latter Day Saints",,   260,"",   155,"",   105,"",    0.2,"",    0.2,"",    0.1,"",
"Religion","    Lutheran",,   845,"",   330,"",   520,"",    0.5,"",    0.4,"",    0.6,"",
"Religion","    Methodist and Wesleyan (Holiness)",,  1545,"",   710,"",   835,"",    0.9,"",    0.9,"",    1.0,"",
"Religion","    Pentecostal and other Charismatic",,  1265,"",   575,"",   685,"",    0.8,"",    0.7,"",    0.8,"",
"Religion","    Presbyterian",,  2360,"",  1055,"",  1305,"",    1.4,"",    1.3,"",    1.5,"",
"Religion","    Reformed",,   405,"",   145,"",   260,"",    0.2,"",    0.2,"",    0.3,"",
"Religion","    United Church",, 13020,"",  5760,"",  7255,"",    7.7,"",    7.1,"",    8.4,"",
"Religion","    Other Christian and Christian-related traditions",,  5320,"",  2420,"",  2905,"",    3.2,"",    3.0,"",    3.4,"",
"Religion","  Hindu",,  1730,"",   925,"",   810,"",    1.0,"",    1.1,"",    0.9,"",
"Religion","  Jewish",,   935,"",   435,"",   500,"",    0.6,"",    0.5,"",    0.6,"",
"Religion","  Muslim",,  3425,"",  1775,"",  1650,"",    2.0,"",    2.2,"",    1.9,"",
"Religion","  Sikh",,   525,"",   265,"",   260,"",    0.3,"",    0.3,"",    0.3,"",
"Religion","  Traditional (North American Indigenous) spirituality",,   110,"",    45,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","  Other religions and spiritual traditions",,  1505,"",   530,"",   970,"",    0.9,"",    0.7,"",    1.1,"",
"Religion","  No religion and secular perspectives",, 71390,"", 37335,"", 34055,"",   42.5,"",   45.8,"",   39.3,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163,166665,"", 80785,"", 85880,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",,142710,"", 69240,"", 73475,"",   85.6,"",   85.7,"",   85.6,"",
"Mobility status 1 year ago","  Movers",, 23950,"", 11545,"", 12405,"",   14.4,"",   14.3,"",   14.4,"",
"Mobility status 1 year ago","    Non-migrants",, 13335,"",  6370,"",  6970,"",    8.0,"",    7.9,"",    8.1,"",
"Mobility status 1 year ago","    Migrants",, 10615,"",  5180,"",  5435,"",    6.4,"",    6.4,"",    6.3,"",
"Mobility status 1 year ago","      Internal migrants",,  9390,"",  4585,"",  4805,"",    5.6,"",    5.7,"",    5.6,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,  7830,"",  3850,"",  3975,"",    4.7,"",    4.8,"",    4.6,"",
"Mobility status 1 year ago","        Interprovincial migrants",,  1565,"",   735,"",   830,"",    0.9,"",    0.9,"",    1.0,"",
"Mobility status 1 year ago","      External migrants",,  1225,"",   595,"",   630,"",    0.7,"",    0.7,"",    0.7,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164,160495,"", 77545,"", 82950,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 92135,"", 44545,"", 47595,"",   57.4,"",   57.4,"",   57.4,"",
"Mobility status 5 years ago","  Movers",, 68360,"", 33000,"", 35365,"",   42.6,"",   42.6,"",   42.6,"",
"Mobility status 5 years ago","    Non-migrants",, 27745,"", 13505,"", 14240,"",   17.3,"",   17.4,"",   17.2,"",
"Mobility status 5 years ago","    Migrants",, 40615,"", 19490,"", 21125,"",   25.3,"",   25.1,"",   25.5,"",
"Mobility status 5 years ago","      Internal migrants",, 34915,"", 16720,"", 18195,"",   21.8,"",   21.6,"",   21.9,"",
"Mobility status 5 years ago","        Intraprovincial migrants",, 29260,"", 13895,"", 15370,"",   18.2,"",   17.9,"",   18.5,"",
"Mobility status 5 years ago","        Interprovincial migrants",,  5655,"",  2825,"",  2830,"",    3.5,"",    3.6,"",    3.4,"",
"Mobility status 5 years ago","      External migrants",,  5700,"",  2775,"",  2925,"",    3.6,"",    3.6,"",    3.5,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165,143265,"", 68755,"", 74505,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 18765,"", 10340,"",  8430,"",   13.1,"",   15.0,"",   11.3,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166,124500,"", 58415,"", 66080,"",   86.9,"",   85.0,"",   88.7,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 87545,"", 42185,"", 45360,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  6150,"",  3760,"",  2395,"",    7.0,"",    8.9,"",    5.3,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 81390,"", 38425,"", 42970,"",   93.0,"",   91.1,"",   94.7,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,143260,"", 68750,"", 74510,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",, 16880,"",  9080,"",  7790,"",   11.8,"",   13.2,"",   10.5,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 41760,"", 21320,"", 20445,"",   29.1,"",   31.0,"",   27.4,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 84625,"", 38350,"", 46275,"",   59.1,"",   55.8,"",   62.1,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 44465,"", 20350,"", 24115,"",   31.0,"",   29.6,"",   32.4,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  7385,"",  5510,"",  1875,"",    5.2,"",    8.0,"",    2.5,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  3545,"",  2225,"",  1320,"",    2.5,"",    3.2,"",    1.8,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  3840,"",  3280,"",   565,"",    2.7,"",    4.8,"",    0.8,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 34715,"", 13910,"", 20805,"",   24.2,"",   20.2,"",   27.9,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  2365,"",   930,"",  1435,"",    1.7,"",    1.4,"",    1.9,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 40160,"", 18000,"", 22160,"",   28.0,"",   26.2,"",   29.7,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 23735,"",  9875,"", 13860,"",   16.6,"",   14.4,"",   18.6,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1655,"",   680,"",   975,"",    1.2,"",    1.0,"",    1.3,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,  1610,"",   860,"",   745,"",    1.1,"",    1.3,"",    1.0,"",
"Highest certificate, diploma or degree","      Master's degree",,  9685,"",  4425,"",  5260,"",    6.8,"",    6.4,"",    7.1,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  3475,"",  2165,"",  1310,"",    2.4,"",    3.1,"",    1.8,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 87545,"", 42185,"", 45360,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  5365,"",  3275,"",  2085,"",    6.1,"",    7.8,"",    4.6,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 22045,"", 12240,"",  9810,"",   25.2,"",   29.0,"",   21.6,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 60130,"", 26665,"", 33470,"",   68.7,"",   63.2,"",   73.8,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 31225,"", 14315,"", 16905,"",   35.7,"",   33.9,"",   37.3,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  4505,"",  3415,"",  1090,"",    5.1,"",    8.1,"",    2.4,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  2225,"",  1460,"",   765,"",    2.5,"",    3.5,"",    1.7,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  2285,"",  1960,"",   320,"",    2.6,"",    4.6,"",    0.7,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 25270,"", 10310,"", 14965,"",   28.9,"",   24.4,"",   33.0,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  1450,"",   595,"",   850,"",    1.7,"",    1.4,"",    1.9,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 28905,"", 12345,"", 16560,"",   33.0,"",   29.3,"",   36.5,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 16790,"",  6790,"", 10000,"",   19.2,"",   16.1,"",   22.0,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1175,"",   445,"",   730,"",    1.3,"",    1.1,"",    1.6,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,  1230,"",   565,"",   660,"",    1.4,"",    1.3,"",    1.5,"",
"Highest certificate, diploma or degree","      Master's degree",,  7290,"",  3155,"",  4130,"",    8.3,"",    7.5,"",    9.1,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  2425,"",  1385,"",  1040,"",    2.8,"",    3.3,"",    2.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172,143260,"", 68755,"", 74510,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 58635,"", 30400,"", 28235,"",   40.9,"",   44.2,"",   37.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  5315,"",  1545,"",  3770,"",    3.7,"",    2.2,"",    5.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  5315,"",  1545,"",  3770,"",    3.7,"",    2.2,"",    5.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  2665,"",  1065,"",  1595,"",    1.9,"",    1.5,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   210,"",   150,"",    55,"",    0.1,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  2455,"",   915,"",  1540,"",    1.7,"",    1.3,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  5035,"",  2055,"",  2980,"",    3.5,"",    3.0,"",    4.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   385,"",    65,"",   320,"",    0.3,"",    0.1,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,  1275,"",   405,"",   865,"",    0.9,"",    0.6,"",    1.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,  1025,"",   420,"",   605,"",    0.7,"",    0.6,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,   190,"",    90,"",   100,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   455,"",   255,"",   200,"",    0.3,"",    0.4,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   440,"",   275,"",   170,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,  1060,"",   515,"",   545,"",    0.7,"",    0.7,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   200,"",    20,"",   175,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",, 11995,"",  3945,"",  8050,"",    8.4,"",    5.7,"",   10.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   260,"",    75,"",   185,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,   980,"",   400,"",   575,"",    0.7,"",    0.6,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,  2195,"",   270,"",  1925,"",    1.5,"",    0.4,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  1420,"",   375,"",  1045,"",    1.0,"",    0.5,"",    1.4,"",
